GeneSymbol	FPKM
1700029J11Rik	10.4
1700029M20Rik	0
1700029P11Rik	0
1700030C10Rik	2.8
1700030F18Rik	0
1700030J22Rik	1.4
1700030K09Rik	168
1700031F05Rik	0
1700031M16Rik	0
1700034E13Rik	0
1700034F02Rik	5.3
1700034H14Rik	221.5
1700034H15Rik	0.3
1700034I23Rik	3.2
1700034J05Rik	0.3
1700034O15Rik	0
1700037C18Rik	36.4
1700037H04Rik	138.1
1700039E15Rik	2.7
1700040I03Rik	114.5
1700040L02Rik	14.2
1700041C23Rik	0
1700042B14Rik	0.6
1700042G07Rik	0
1700044K03Rik	0
1700045I19Rik	0
1700047I17Rik2	0
1700047M11Rik	0
1700048O20Rik	29
1700049E15Rik	0
1700049G17Rik	35.1
1700049L16Rik	10.1
1700052I22Rik	0
1700052K11Rik	45.2
1700052N19Rik	211.5
1700054K19Rik	0
1700054N08Rik	47.1
1700054O13Rik	0
1700056E22Rik	3.5
1700057G04Rik	0
1700057K13Rik	0.8
1700058C13Rik	0
1700058G18Rik	0
1700060C20Rik	0
1700061G19Rik	1.7
1700061J05Rik	0
1700065D16Rik	4.4
1700065I17Rik	1.2
1700066B19Rik	4.6
1700066M21Rik	72.3
1700066O22Rik	0
1700067K01Rik	14.4
1700067P10Rik	0
1700069L16Rik	0
1700071K01Rik	22.2
1700072E05Rik	0
1700073E17Rik	92.8
1700074P13Rik	0
1700080E11Rik	0
1700080O16Rik	0
1700081L11Rik	324.3
1700084C01Rik	0.5
1700084E18Rik	9.4
1700084J12Rik	39.9
1700086L19Rik	0
1700086O06Rik	13.9
1700088E04Rik	0
1700090G07Rik	0
1700092M07Rik	25
1700093K21Rik	0
1700094C09Rik	0
1700094D03Rik	43.7
1700096J18Rik	1.5
1700096K18Rik	14
1700101E01Rik	5.1
1700102P08Rik	9.9
1700106J16Rik	0
1700106N22Rik	23.1
1700108F19Rik	0
1700108J01Rik	4.3
1700108M19Rik	0.6
1700109F18Rik	0
1700109G14Rik	0
1700109H08Rik	61.6
1700110M21Rik	0
1700111N16Rik	0
1700112E06Rik	8.9
1700113H08Rik	0
1700113I22Rik	5.6
1700120K04Rik	17.5
1700121N20Rik	0
1700123I01Rik	0.4
1700123K08Rik	0
1700123L14Rik	0.4
1700123O20Rik	186.1
1700125D06Rik	0
1700125H20Rik	0.7
1700128F08Rik	3.1
1700129C05Rik	0
1810006K21Rik	542.5
1810008A18Rik	205.3
1810009A15Rik	481.3
1810009J06Rik	0
1810010D01Rik	2.2
1810010H24Rik	9.9
1810011H11Rik	21.2
1810011O10Rik	3.6
1810012P15Rik	43.7
1810013D10Rik	275.5
1810013L24Rik	176.7
1810014B01Rik	69.4
1810014F10Rik	5.2
1810019J16Rik	3.8
1810020D17Rik	93.3
1810022C23Rik	2.5
1810022K09Rik	185.8
1810024B03Rik	2.7
1810026B05Rik	130
1810026J23Rik	125.5
1810027O10Rik	641.2
1810029B16Rik	94.6
1810030J14Rik	0
1810030N24Rik	113.3
1810030O07Rik	268.4
1810031K17Rik	300.3
1810032O08Rik	92.9
1810033B17Rik	5.4
1810035L17Rik	572.3
1810037I17Rik	121.5
1810041L15Rik	0
1810043G02Rik	43.5
1810043H04Rik	139.9
1810046J19Rik	303.2
1810046K07Rik	38
1810048J11Rik	14.7
1810049H13Rik	61.1
1810055G02Rik	14.8
1810058I24Rik	140.9
1810062O18Rik	11.7
1810063B05Rik	171.3
1810063B07Rik	23.2
1810064F22Rik	0.9
1810065E05Rik	0
1810074P20Rik	95.8
2010000I03Rik	12.7
2010001E11Rik	0.6
2010001M06Rik	21.7
2010001M09Rik	1396.6
2010002M12Rik	2.6
2010002N04Rik	17.4
2010003K11Rik	0
2010003K15Rik	0
2010005H15Rik	0
2010007H12Rik	190.5
2010011I20Rik	16.7
2010012O05Rik	46.7
2010015L04Rik	8.1
2010016I18Rik	29.1
2010106E10Rik	0
2010106G01Rik	331.5
2010107E04Rik	2657.6
2010107G12Rik	0.6
2010107G23Rik	0
2010107H07Rik	210.1
2010109I03Rik	17.6
2010109K11Rik	122.6
2010110P09Rik	9.3
2010111I01Rik	126.6
2010204K13Rik	40.2
2010300C02Rik	2.5
2010305A19Rik	68.1
2010317E24Rik	123.3
2010320M18Rik	34.6
2010321M09Rik	224.4
2200001I15Rik	0
2200002D01Rik	25.4
2200002J24Rik	2.2
2200002K05Rik	0.7
2210009G21Rik	51
2210010C04Rik	0.3
2210010C17Rik	0
2210012G02Rik	55.1
2210013O21Rik	23
2210015D19Rik	44.9
2210016F16Rik	198.8
2210016L21Rik	206.8
2210018M11Rik	128.9
2210020M01Rik	23.8
2210021J22Rik	130.1
2210403K04Rik	6.5
2210404J11Rik	90.6
2210404O07Rik	64.8
2210407C18Rik	0
2210408I21Rik	11.6
2210409E12Rik	1.8
2210411K11Rik	82.5
2210415F13Rik	0.6
2210417A02Rik	6.2
2300002M23Rik	0
2300003K06Rik	0
2300005B03Rik	0
2300009A05Rik	86.1
2310001A20Rik	174.5
2310001K24Rik	1.5
2310002J15Rik	0
2310002L09Rik	0
2310003C23Rik	254.5
2310003F16Rik	419.4
2310003H01Rik	93.9
2310003L22Rik	62
2310004I24Rik	105.8
2310004N24Rik	243.3
2310005G13Rik	0
2310007A19Rik	2.2
2310007B03Rik	0
2310007L24Rik	15.5
2310008H04Rik	94.9
2310008H09Rik	237.5
2310009B15Rik	38
2310010M20Rik	0
2310011J03Rik	264.2
2310014H01Rik	366.7
2310014L17Rik	8.6
2310015A10Rik	51.7
2310016C08Rik	67.4
2310016M24Rik	327
2310021H06Rik	0
2310021P13Rik	97.7
2310022A10Rik	30.8
2310022B05Rik	20.7
2310028H24Rik	11.2
2310028O11Rik	125.8
2310030G06Rik	1.1
2310030N02Rik	78.5
2310033E01Rik	25.1
2310033P09Rik	138.6
2310034C09Rik	0
2310035C23Rik	201.9
2310035K24Rik	53
2310036O22Rik	846.7
2310037I24Rik	170.8
2310039H08Rik	161.2
2310042D19Rik	13.4
2310042E22Rik	0
2310043J07Rik	0
2310044G17Rik	172.4
2310044H10Rik	392.9
2310045N01Rik	359
2310046A06Rik	0
2310046K01Rik	0.8
2310046O06Rik	133.7
2310047B19Rik	63.1
2310047M10Rik	66.5
2310050B05Rik	4.3
2310050C09Rik	0
2310057J16Rik	3.3
2310057J18Rik	0
2310057M21Rik	49
2310057N15Rik	0
2310061C15Rik	133.1
2310061I04Rik	85.2
2310061J03Rik	26.6
2310061N02Rik	0
2310067B10Rik	123
2310068J16Rik	2.4
2310079F23Rik	85.6
2310079G19Rik	0
2310079N02Rik	134.9
2400001E08Rik	255.9
2400003C14Rik	649.6
2410001C21Rik	463
2410002F23Rik	384.5
2410002I01Rik	67
2410002O22Rik	207.5
2410003K15Rik	177.8
2410004A20Rik	0.8
2410004B18Rik	145.2
2410006H16Rik	1579.6
2410012M07Rik	0
2410015M20Rik	667.5
2410016O06Rik	214
2410017I17Rik	1.3
2410018L13Rik	0.5
2410022L05Rik	16.1
2410042D21Rik	90.9
2410066E13Rik	30.9
2410075B13Rik	41.3
2410076I21Rik	20.7
2410089E03Rik	25.5
2410091C18Rik	117.4
2410127L17Rik	36.2
2410131K14Rik	73.8
2410137F16Rik	0
2410137M14Rik	0
2500003M10Rik	491.5
2510002D24Rik	111.1
2510003E04Rik	123.3
2510006D16Rik	505.6
2510009E07Rik	2.8
2510012J08Rik	280
2510039O18Rik	338.6
2510049J12Rik	1.3
2610001J05Rik	79.7
2610002D18Rik	68.8
2610002I17Rik	73.5
2610002J02Rik	117.3
2610002M06Rik	78.7
2610005L07Rik	28.1
2610008E11Rik	100.8
2610015P09Rik	32.2
2610017I09Rik	0
2610018G03Rik	365.6
2610019F03Rik	2.8
2610020H08Rik	42.5
2610021K21Rik	17.4
2610024G14Rik	118.2
2610027L16Rik	170.6
2610028E06Rik	0.4
2610028H24Rik	0.4
2610029G23Rik	120.8
2610029I01Rik	87.1
2610034B18Rik	2.5
2610034M16Rik	0
2610035D17Rik	34.5
2610039C10Rik	217.8
2610044O15Rik	204.7
2610100L16Rik	0
2610101N10Rik	431.3
2610109H07Rik	0.9
2610203C20Rik	0.8
2610203C22Rik	1.1
2610204G22Rik	21.6
2610301B20Rik	56.9
2610301G19Rik	351.7
2610305D13Rik	0.5
2610306M01Rik	31.5
2610318N02Rik	78.7
2610507B11Rik	443.8
2610524H06Rik	58.8
2610528E23Rik	110.5
2610528J11Rik	0.7
2700007P21Rik	188
2700023E23Rik	88.9
2700029M09Rik	312.6
2700046A07Rik	0
2700046G09Rik	2.5
2700049A03Rik	115
2700050L05Rik	205.3
2700060E02Rik	441.4
2700062C07Rik	105
2700078E11Rik	177.1
2700078K21Rik	254
2700081O15Rik	70.1
2700086A05Rik	0.8
2700089E24Rik	188.3
2700094K13Rik	700.3
2700097O09Rik	39.4
2700099C18Rik	60
2810001G20Rik	60.1
2810002D19Rik	37.9
2810002N01Rik	206.9
2810004N23Rik	367.6
2810006K23Rik	80.4
2810007J24Rik	0
2810008D09Rik	138.9
2810008M24Rik	463
2810021B07Rik	111.8
2810021J22Rik	28.4
2810025M15Rik	76
2810030E01Rik	5
2810032G03Rik	0
2810046L04Rik	35.1
2810047C21Rik1	0
2810055F11Rik	1.2
2810055G20Rik	0
2810403A07Rik	434.4
2810403D21Rik	14.8
2810405F15Rik	0
2810405K02Rik	55.2
2810407C02Rik	644
2810408A11Rik	21.5
2810408M09Rik	138.2
2810410L24Rik	1.6
2810417H13Rik	1332.6
2810422J05Rik	444
2810422O20Rik	100
2810428I15Rik	214.5
2810429I04Rik	1.2
2810432D09Rik	197.8
2810432L12Rik	0.2
2810433D01Rik	0
2810442I21Rik	5.6
2810453I06Rik	97.1
2810454H06Rik	14.6
2810459M11Rik	0
2810474O19Rik	383.6
2900002K06Rik	45.2
2900005J15Rik	14.7
2900006K08Rik	10.2
2900010J23Rik	1095.5
2900010M23Rik	544.2
2900011O08Rik	0
2900026A02Rik	35
2900041M22Rik	3.5
2900052N01Rik	4.2
2900053A13Rik	115.8
2900060B14Rik	45.4
2900062L11Rik	1.8
2900064A13Rik	396.8
2900073G15Rik	411.2
2900079G21Rik	0.5
2900092C05Rik	0
2900092D14Rik	0.2
2900092E17Rik	321.4
2900097C17Rik	373.3
3000002C10Rik	19.1
3010026O09Rik	44
3110001D03Rik	466.3
3110001I22Rik	102.2
3110002H16Rik	236.1
3110003A17Rik	539.2
3110007F17Rik	4.4
3110009E18Rik	33.6
3110021A11Rik	1.6
3110035E14Rik	0
3110039M20Rik	0
3110040N11Rik	151.8
3110043O21Rik	66.3
3110047P20Rik	0
3110048L19Rik	13.3
3110049J23Rik	3.1
3110052M02Rik	31.6
3110056O03Rik	99.4
3110057O12Rik	33.2
3110062M04Rik	17.8
3110070M22Rik	4.2
3110079O15Rik	0
3110082D06Rik	0
3110082I17Rik	73.7
3110099E03Rik	0
3200002M19Rik	187.4
3230401D17Rik	173.5
3300002I08Rik	26.1
3425401B19Rik	9.7
3632451O06Rik	0
3830403N18Rik	1.3
3830406C13Rik	71.9
3830408C21Rik	6.8
3830417A13Rik	0
3830431G21Rik	0.2
3930402G23Rik	0.5
4430402I18Rik	0.6
4632411B12Rik	194.7
4632415K11Rik	34
4632415L05Rik	41.8
4632427E13Rik	193.4
4632428C04Rik	17
4632428N05Rik	118.4
4632434I11Rik	65.4
4732415M23Rik	0
4732416N19Rik	14.8
4732418C07Rik	106.8
4732456N10Rik	0
4732471D19Rik	100.9
4732471J01Rik	2.2
4831426I19Rik	104.7
4831440E17Rik	7.4
4832428D23Rik	0
4833403I15Rik	0.4
4833413D08Rik	0
4833418N02Rik	7.5
4833420G17Rik	378.9
4833422C13Rik	1.7
4833422F24Rik	0.7
4833423E24Rik	0
4833424O15Rik	0
4833427G06Rik	0
4833439L19Rik	192.3
4833442J19Rik	77.5
4921501E09Rik	0.4
4921504E06Rik	0
4921506M07Rik	0
4921507P07Rik	7
4921509C19Rik	0
4921510H08Rik	0
4921511C20Rik	0
4921511H03Rik	0
4921513D23Rik	225.6
4921515J06Rik	0.7
4921517D21Rik	0.3
4921517D22Rik	0.2
4921517L17Rik	15.1
4921521F21Rik	0
4921523A10Rik	3
4921524J17Rik	57.8
4921524L21Rik	0
4921528I01Rik	0
4921528O07Rik	0
4921530D09Rik	1.6
4921530L21Rik	0
4921531C22Rik	33.4
4921533I20Rik	31.8
4921536K21Rik	0
4921539E11Rik	0.6
4922501C03Rik	74.2
4922501L14Rik	0.3
4922502D21Rik	0
4922505E12Rik	0.3
4922505G16Rik	3.5
4930402F06Rik	0.5
4930402H24Rik	32.4
4930403L05Rik	0
4930403N07Rik	3.4
4930404A10Rik	0
4930404H21Rik	0
4930404I05Rik	19.4
4930404N11Rik	153
4930407I10Rik	0
4930408F14Rik	0
4930412C18Rik	0.3
4930412F15Rik	0
4930412O13Rik	0
4930415F15Rik	3.6
4930415L06Rik	0
4930417G10Rik	6.5
4930417O13Rik	1.2
4930420K17Rik	966.7
4930422G04Rik	71
4930426L09Rik	3.2
4930427A07Rik	88
4930428D18Rik	0
4930428E23Rik	0
4930429B21Rik	1
4930429F11Rik	0.4
4930430A15Rik	0
4930430D24Rik	15.9
4930430F08Rik	25.5
4930431A04Rik	3.2
4930432K09Rik	0
4930432K21Rik	14.4
4930433I11Rik	0
4930433N12Rik	0.5
4930434E21Rik	1.4
4930435E12Rik	0
4930441O14Rik	5.1
4930442L01Rik	0
4930443G12Rik	0
4930444A02Rik	41.8
4930444G20Rik	4.6
4930447C04Rik	0
4930448K20Rik	0
4930449I24Rik	0
4930451C15Rik	0
4930451I11Rik	0
4930452B06Rik	0
4930453N24Rik	237.2
4930455C21Rik	117.7
4930455F23Rik	68.6
4930458L03Rik	0
4930465K10Rik	3.8
4930467E23Rik	0
4930469G21Rik	0
4930470P17Rik	0
4930471G03Rik	0
4930471M23Rik	61.1
4930473A06Rik	60
4930474M22Rik	0
4930474N05Rik	0
4930479M11Rik	0
4930480E11Rik	0
4930481A15Rik	48.3
4930483J18Rik	0
4930486L24Rik	1.5
4930488L21Rik	0.7
4930502E18Rik	0
4930503B20Rik	0
4930503E14Rik	0
4930503E24Rik	432.5
4930503H13Rik	0
4930503L19Rik	76
4930504O13Rik	0
4930505A04Rik	0
4930506M07Rik	7
4930507D05Rik	8.3
4930511I11Rik	0
4930511M06Rik	0.2
4930511M11Rik	1.2
4930512B01Rik	11.4
4930513N10Rik	18.9
4930515G01Rik	24.4
4930515G16Rik	2.9
4930519F09Rik	58.8
4930519F16Rik	0
4930519G04Rik	1.3
4930521A18Rik	0.5
4930522H14Rik	0
4930523C07Rik	510
4930524B15Rik	0
4930524E20Rik	0
4930524L23Rik	1.6
4930525F21Rik	0
4930526D03Rik	8.5
4930526I15Rik	0
4930528A17Rik	7
4930528F23Rik	0.4
4930529C04Rik	38.2
4930529F22Rik	0
4930529M08Rik	0
4930534B04Rik	142.2
4930538K18Rik	0.9
4930539E08Rik	8
4930539J05Rik	85.9
4930542N07Rik	0
4930544D05Rik	4.2
4930544G11Rik	0
4930544O15Rik	3.3
4930547C10Rik	0
4930547N16Rik	102.1
4930548H24Rik	1.4
4930549C01Rik	0
4930550C14Rik	1.6
4930550L24Rik	0
4930555G01Rik	0
4930555I21Rik	0
4930558C23Rik	0
4930562C15Rik	3.5
4930563D23Rik	0.5
4930563E22Rik	4.3
4930567H12Rik	0
4930567H17Rik	0
4930568D16Rik	0
4930571K23Rik	0
4930572J05Rik	298.2
4930578C19Rik	0
4930578I06Rik	0
4930578N16Rik	14.5
4930579C15Rik	1.1
4930579F01Rik	0
4930579G22Rik	2.2
4930579G24Rik	91.9
4930579J09Rik	4.2
4930579K19Rik	4.7
4930581F22Rik	31.9
4930583H14Rik	0.5
4930583K01Rik	3.8
4930584F24Rik	0
4930588N13Rik	0
4930590J08Rik	1
4930592I03Rik	29.5
4930594C11Rik	94.7
4930595M18Rik	0
4930596D02Rik	0
4931406B18Rik	0
4931406C07Rik	33.7
4931406H21Rik	27
4931406P16Rik	121.6
4931407G18Rik	0
4931408A02Rik	0
4931408C20Rik	0.2
4931409K22Rik	0.2
4931414P19Rik	43.5
4931417E11Rik	0
4931417G12Rik	9
4931423N10Rik	0.4
4931428F04Rik	8.6
4931428L18Rik	1.2
4931429I11Rik	1.3
4931429L15Rik	0.3
4931440F15Rik	48.2
4931440L10Rik	0
4931440P22Rik	8.4
4932411E22Rik	0
4932411G14Rik	0.2
4932411N23Rik	0
4932412H11Rik	2.1
4932414J04Rik	0
4932414N04Rik	0
4932415G12Rik	33.3
4932415M13Rik	0
4932416H05Rik	14.9
4932418E24Rik	0.2
4932425I24Rik	0
4932429P05Rik	0
4932435O22Rik	0.2
4932438A13Rik	148.8
4932438H23Rik	0
4932441B19Rik	0
4932441J04Rik	0
4932443I19Rik	0
4933400A11Rik	0
4933400C05Rik	0
4933400F21Rik	2.1
4933401B06Rik	2.8
4933402E13Rik	0
4933402J07Rik	0
4933402N03Rik	0
4933402N22Rik	0
4933402P03Rik	0
4933403F05Rik	66.7
4933403G14Rik	30
4933403O03Rik	0
4933403O08Rik	0
4933404M02Rik	0.8
4933404O12Rik	23.7
4933405L10Rik	0
4933405O20Rik	0
4933406F09Rik	0
4933406I18Rik	5.8
4933406J08Rik	0
4933406K04Rik	0
4933406M09Rik	1.2
4933407C03Rik	98.6
4933407H18Rik	58.5
4933407K13Rik	25.1
4933407L21Rik	0
4933407P14Rik	0
4933408B17Rik	12.3
4933409G03Rik	0
4933409K07Rik	0.2
4933411G11Rik	1.3
4933411K16Rik	1
4933411K20Rik	98.7
4933412E24Rik	0.4
4933413G19Rik	1.9
4933415F23Rik	8
4933416C03Rik	0.3
4933417A18Rik	0
4933417G07Rik	57.8
4933421E11Rik	95.4
4933421I07Rik	0.5
4933421O10Rik	16.9
4933422H20Rik	0
4933424B01Rik	345
4933425L06Rik	0
4933425O20Rik	1.8
4933426M11Rik	143.2
4933427D06Rik	0
4933427D14Rik	94.3
4933427E11Rik	4.5
4933429O19Rik	0
4933430H15Rik	4.1
4933430I17Rik	1.9
4933431E20Rik	0.3
4933432B09Rik	3.7
4933432I09Rik	0.5
4933433C11Rik	1
4933433P14Rik	80.7
4933434E20Rik	301.1
4933434I20Rik	0
4933436C20Rik	14.8
4933436I01Rik	0
4933437F05Rik	20.2
4933439C10Rik	51.6
4933439F11Rik	0
4933439F18Rik	218
5031410I06Rik	0
5031414D18Rik	494.4
5031425F14Rik	2.1
5031426D15Rik	0
5031434O11Rik	17.9
5031439G07Rik	490.3
5033404E19Rik	0
5033406O09Rik	2.7
5033411D12Rik	0.8
5033414D02Rik	458.8
5133401N09Rik	155.1
5330413P13Rik	0
5330417C22Rik	0.6
5330426P16Rik	17.5
5330434G04Rik	0
5330437I02Rik	0
5330439B14Rik	0
5430402E10Rik	0
5430402O13Rik	6.7
5430405G05Rik	2.4
5430405H02Rik	22.9
5430407P10Rik	1.9
5430411K18Rik	95.5
5430413K10Rik	0
5430416N02Rik	169.9
5430416O09Rik	0.2
5430417L22Rik	119.2
5430419D17Rik	0
5430427O19Rik	89.2
5430435G22Rik	9.7
5430437P03Rik	392.7
5530400C23Rik	0
5530601H04Rik	39.6
5730403B10Rik	156.8
5730408K05Rik	1023.1
5730409E04Rik	3.8
5730416F02Rik	95.9
5730419I09Rik	160.7
5730422E09Rik	5.1
5730437N04Rik	395.6
5730455O13Rik	64.9
5730455P16Rik	66.6
5730469M10Rik	58.6
5730494M16Rik	42.2
5730494N06Rik	60.4
5730507C01Rik	1.1
5730508B09Rik	31.7
5730522E02Rik	1.8
5730528L13Rik	2.4
5730559C18Rik	0
5730577I03Rik	13.5
5730590G19Rik	93.3
5730601F06Rik	231.8
5830403L16Rik	0
5830405N20Rik	120.4
5830411N06Rik	0.4
5830415F09Rik	135.2
5830416P10Rik	83.5
5830417I10Rik	32
5830418K08Rik	213.5
5830432E09Rik	19
5830433M19Rik	87.7
5930412G12Rik	0
5930416I19Rik	178.5
5930434B04Rik	76.7
6030405A18Rik	0
6030408B16Rik	7.6
6030419C18Rik	0.3
6030422M02Rik	4.3
6030429G01Rik	5.3
6030446N20Rik	48.9
6030458C11Rik	130.9
6030468B19Rik	5.7
6030498E09Rik	0
6230400D17Rik	21.2
6230409E13Rik	0.4
6230427J02Rik	134.1
6330403A02Rik	1.4
6330403K07Rik	1.7
6330406I15Rik	0.2
6330407A03Rik	78.7
6330407J23Rik	0
6330408A02Rik	9.5
6330409N04Rik	32.1
6330416G13Rik	82.5
6330439K17Rik	0.1
6330503K22Rik	88.2
6330512M04Rik	2.1
6330527O06Rik	0
6330545A04Rik	18.5
6330549D23Rik	49.6
6330577E15Rik	545.2
6330578E17Rik	338.9
6430411K18Rik	0
6430527G18Rik	129.5
6430531B16Rik	0
6430548M08Rik	23
6430550D23Rik	5.8
6430562O15Rik	5.1
6430571L13Rik	0.8
6430573F11Rik	0.4
6430598A04Rik	4.3
6430704M03Rik	0
6530401D17Rik	0
6530401N04Rik	47.3
6530402F18Rik	22.7
6530411M01Rik	0
6530418L21Rik	9.8
6720401G13Rik	19.6
6720456B07Rik	1007.7
6720456H20Rik	41.3
6720463M24Rik	143.9
6720489N17Rik	37.5
6820408C15Rik	0.4
6820431F20Rik	66.7
7420426K07Rik	0
7420461P10Rik	0
7530420F21Rik	0
8030411F24Rik	0
8030462N17Rik	138.9
8430406I07Rik	67.1
8430408G22Rik	20.6
