GeneSymbol	FPKM
0610007P14Rik	58.218
0610008F07Rik	0
0610009B22Rik	33.447
0610009D07Rik	43.083
0610009O20Rik	8.933
0610010B08Rik	6.987
0610010F05Rik	25.235
0610010K14Rik	23.092
0610011F06Rik	57.924
0610012G03Rik	36.906
0610012H03Rik	0.215
0610030E20Rik	15.109
0610031J06Rik	43.371
0610037L13Rik	23.112
0610038B21Rik	3.464
0610039K10Rik	4.401
0610040B10Rik	3.789
0610040J01Rik	0.285
1100001G20Rik	0.122
1110001A16Rik	35.696
1110001J03Rik	36.801
1110002L01Rik	32.267
1110004E09Rik	35.425
1110004F10Rik	68.886
1110006O24Rik	2.706
1110007C09Rik	21.336
1110008F13Rik	18.14
1110008J03Rik	31.756
1110008L16Rik	16.645
1110008P14Rik	41.291
1110012L19Rik	26.645
1110017D15Rik	0.473
1110018G07Rik	25.693
1110020A21Rik	0.843
1110032A03Rik	5.632
1110032F04Rik	0.344
1110034G24Rik	4.491
1110037F02Rik	32.145
1110038B12Rik	28.827
1110038F14Rik	23.943
1110051M20Rik	17.234
1110057K04Rik	9.557
1110058L19Rik	26.492
1110059E24Rik	41.552
1110059G10Rik	9.191
1110059M19Rik	0.053
1110065P20Rik	46.405
1190002N15Rik	30.114
1190003J15Rik	0.263
1190003K10Rik	0.468
1190005I06Rik	31.799
1190007I07Rik	12.782
1200011I18Rik	30.963
1200014J11Rik	8.889
1300002K09Rik	0.129
1300017J02Rik	0.186
1300018J18Rik	37.753
1500004A13Rik	3.595
1500009C09Rik	0.071
1500009L16Rik	0.19
1500011B03Rik	11.431
1500011K16Rik	22.939
1500012F01Rik	54.139
1500015A07Rik	5.847
1500015O10Rik	0.545
1500017E21Rik	2.415
1500032L24Rik	48.508
1600002H07Rik	25.819
1600002K03Rik	24.116
1600012H06Rik	8.742
1600014C10Rik	10.067
1600014K23Rik	0.136
1600015I10Rik	0.138
1600016N20Rik	0.508
1600029D21Rik	1.476
1600029I14Rik	0.686
1600029O15Rik	4.019
1700001C02Rik	0.22
1700001C19Rik	0.475
1700001F09Rik	0.134
1700001G17Rik	3.066
1700001J03Rik	0.078
1700001J11Rik	3.181
1700001K19Rik	3.406
1700001K23Rik	1.41
1700001L05Rik	0.586
1700001L19Rik	0.267
1700001O22Rik	0.616
1700001P01Rik	9.314
1700003E16Rik	0.454
1700003F12Rik	3.954
1700003G18Rik	0.465
1700003H04Rik	0
1700003M02Rik	0.047
1700006A11Rik	0.115
1700006E09Rik	0.077
1700007B14Rik	0.11
1700007G11Rik	0.35
1700007K09Rik	1.041
1700007K13Rik	0.735
1700008A04Rik	0.107
1700008F21Rik	0.348
1700008I05Rik	0.129
1700008J07Rik	8.517
1700008O03Rik	0.455
1700008P02Rik	0
1700009J07Rik	0.175
1700009N14Rik	1.408
1700009P17Rik	0.392
1700010B08Rik	0.528
1700010D01Rik	0.706
1700010I14Rik	0.104
1700011A15Rik	0.831
1700011E24Rik	0.498
1700011H14Rik	0.302
1700011I03Rik	0.184
1700011L22Rik	0.123
1700012A03Rik	0
1700012B07Rik	0.249
1700012B09Rik	0.585
1700012B15Rik	4.238
1700012D14Rik	0.625
1700012L04Rik	0.673
1700012P22Rik	0.139
1700013D24Rik	0.277
1700013F07Rik	0.271
1700013G24Rik	0.167
1700013H16Rik	0
1700015E13Rik	0.332
1700015F17Rik	0.305
1700016C15Rik	1.659
1700016D06Rik	1.68
1700016H13Rik	0.194
1700016K19Rik	0.29
1700017B05Rik	13.776
1700017D01Rik	0.744
1700017N19Rik	0.131
1700018A04Rik	0.163
1700018A14Rik	0
1700018B08Rik	0.104
1700018B24Rik	0.089
1700018C11Rik	0.077
1700018F24Rik	0.102
1700018L02Rik	8.193
1700019A02Rik	0.215
1700019B03Rik	0.156
1700019D03Rik	0.039
1700019G17Rik	0.32
1700019L03Rik	17.498
1700019M22Rik	0.189
1700019N19Rik	0.064
1700019O17Rik	0.312
1700020A23Rik	0.589
1700020D05Rik	1.17
1700020I14Rik	32.042
1700020L24Rik	2.926
1700020N01Rik	0.064
1700020N18Rik	0.217
1700021F05Rik	39.871
1700021F07Rik	0
1700021K19Rik	14.844
1700022A21Rik	0
1700022I11Rik	0.736
1700022P22Rik	0.134
1700023A16Rik	0.223
1700023E05Rik	0.108
1700024G13Rik	0.54
1700024P04Rik	0.137
1700024P16Rik	7.572
1700025C18Rik	0.503
1700025E21Rik	0.57
1700025F22Rik	0.158
1700025G04Rik	7.394
1700026D08Rik	0.203
1700026D11Rik	0.072
1700026L06Rik	0.35
1700028B04Rik	0.194
1700028J19Rik	1.172
1700028K03Rik	4.636
1700028M03Rik	0.23
1700028P14Rik	0.203
1700029F12Rik	0.135
1700029H14Rik	0.221
1700029I15Rik	4.193
1700029J07Rik	5.104
1700029M20Rik	0.2
1700029P11Rik	0.85
1700030C10Rik	1.466
1700030F18Rik	0.184
1700030J22Rik	0.82
1700030K09Rik	22.181
1700031F05Rik	0.099
1700031M16Rik	0.136
1700034E13Rik	0.283
1700034F02Rik	1.612
1700034H15Rik	1.326
1700034I23Rik	0.269
1700034J05Rik	2.469
1700034O15Rik	0.072
1700037C18Rik	4.881
1700037H04Rik	43.187
1700039E15Rik	0
1700040L02Rik	0.259
1700041C23Rik	0.187
1700042B14Rik	0.163
1700042G07Rik	0.15
1700044K03Rik	0.375
1700045I19Rik	0.238
1700047I17Rik2	25.544
1700047M11Rik	0.042
1700048O20Rik	7.596
1700049E15Rik	0.064
1700049G17Rik	3.17
1700049L16Rik	0.146
1700052I22Rik	0.143
1700052K11Rik	13.242
1700052N19Rik	10.5
1700054K19Rik	0
1700054O13Rik	0.205
1700056E22Rik	2.062
1700057G04Rik	0.363
1700058G18Rik	0.236
1700060C20Rik	0.099
1700061G19Rik	0.605
1700065D16Rik	1.989
1700065I17Rik	0.383
1700066B19Rik	0.085
1700066M21Rik	24.786
1700066O22Rik	0.06
1700067K01Rik	4.57
1700067P10Rik	0
1700069L16Rik	0
1700071K01Rik	0.278
1700073E17Rik	0.069
1700074P13Rik	0.108
1700080E11Rik	0.047
1700080O16Rik	0.043
1700084C01Rik	0.227
1700084E18Rik	1.772
1700084J12Rik	3.158
1700086L19Rik	0.18
1700086O06Rik	6.611
1700088E04Rik	9.763
1700092M07Rik	12.656
1700093K21Rik	0.211
1700094D03Rik	6.9
1700096J18Rik	0.388
1700096K18Rik	0.717
1700101E01Rik	0.223
1700102P08Rik	2.307
1700106J16Rik	0.251
1700108F19Rik	0.102
1700108J01Rik	0.722
1700109F18Rik	0.087
1700109G14Rik	0.217
1700109H08Rik	11.574
1700110M21Rik	0.231
1700111N16Rik	0.32
1700112E06Rik	0.134
1700113H08Rik	0.147
1700120K04Rik	3.827
1700121N20Rik	0
1700123I01Rik	0.566
1700123K08Rik	0.115
1700123L14Rik	0.345
1700123O20Rik	36.525
1700125H20Rik	0.286
1700128F08Rik	3.751
1700129C05Rik	0.244
1810009A15Rik	82.151
1810009J06Rik	0
1810010D01Rik	0.19
1810010H24Rik	2.581
1810011H11Rik	0.15
1810011O10Rik	3.717
1810013D10Rik	30.995
1810013L24Rik	15.144
1810014B01Rik	9.71
1810019J16Rik	0.785
1810022K09Rik	21.76
1810024B03Rik	2.269
1810026J23Rik	36.923
1810030O07Rik	40.584
1810032O08Rik	17.947
1810033B17Rik	0.057
1810037I17Rik	29.688
1810041L15Rik	0.444
1810043G02Rik	14.118
1810043H04Rik	55.77
1810046K07Rik	0.131
1810055G02Rik	33.321
1810058I24Rik	26.55
1810062O18Rik	14.213
1810064F22Rik	1.566
1810065E05Rik	0.065
2010001E11Rik	2.359
2010001M06Rik	2.172
2010002M12Rik	0.793
2010003K11Rik	0.278
2010005H15Rik	0.216
2010012O05Rik	15.74
2010015L04Rik	2.368
2010016I18Rik	0.294
2010106E10Rik	0
2010107E04Rik	83.859
2010107G12Rik	0.631
2010107G23Rik	0.3
2010109I03Rik	2.875
2010111I01Rik	8.721
2010204K13Rik	9.694
2010300C02Rik	0.164
2010320M18Rik	17.184
2200002D01Rik	34.621
2200002J24Rik	0.194
2210010C04Rik	0.1
2210013O21Rik	52.522
2210015D19Rik	13.422
2210016F16Rik	2.749
2210016L21Rik	40.219
2210018M11Rik	13.05
2210404J11Rik	9.29
2210404O07Rik	2.582
2210407C18Rik	0
2210408I21Rik	3.656
2210409E12Rik	0.161
2210417A02Rik	0.108
2300002M23Rik	0.129
2300005B03Rik	0
2300009A05Rik	8.44
2310001K24Rik	7.563
2310002J15Rik	0.173
2310002L09Rik	0.078
2310003H01Rik	11.818
2310005G13Rik	0.084
2310007B03Rik	0.073
2310007L24Rik	0.09
2310008H04Rik	7.831
2310008H09Rik	47.127
2310009B15Rik	11.404
2310010M20Rik	16.549
2310011J03Rik	41.905
2310014L17Rik	9.026
2310015A10Rik	0.942
2310022A10Rik	2.029
2310022B05Rik	49.698
2310030G06Rik	5.558
2310033P09Rik	25.057
2310034C09Rik	0.062
2310035C23Rik	13.514
2310036O22Rik	81.364
2310039H08Rik	21.808
2310042D19Rik	1.221
2310042E22Rik	0.137
2310044G17Rik	43.542
2310045N01Rik	26.965
2310047M10Rik	13.256
2310050B05Rik	0
2310050C09Rik	0.202
2310057J18Rik	0
2310057M21Rik	16.513
2310057N15Rik	0
2310061I04Rik	19.413
2310061J03Rik	12.42
2310061N02Rik	0.15
2310067B10Rik	8.713
2310068J16Rik	10.452
2310079G19Rik	0.074
2410002F23Rik	19.396
2410004B18Rik	21.403
2410004P03Rik	0.165
2410006H16Rik	37.044
2410012M07Rik	0.537
2410015M20Rik	45.246
2410016O06Rik	35.97
2410017I17Rik	0.225
2410018L13Rik	3.537
2410018M08Rik	32.98
2410066E13Rik	1.143
2410076I21Rik	8.473
2410089E03Rik	19.036
2410127L17Rik	28.901
2410131K14Rik	40.899
2410137F16Rik	0.526
2410137M14Rik	0.309
2510002D24Rik	12.211
2510003E04Rik	8.164
2510009E07Rik	1.32
2510039O18Rik	31.77
2510049J12Rik	1.42
2610001J05Rik	22.053
2610002J02Rik	14.497
2610002M06Rik	12.244
2610005L07Rik	9.324
2610008E11Rik	7.558
2610015P09Rik	4.777
2610017I09Rik	0.057
2610018G03Rik	0.048
2610019F03Rik	0.219
2610020H08Rik	10.645
2610028E06Rik	0.201
2610028H24Rik	3.416
2610034B18Rik	43.476
2610034M16Rik	0.053
2610035D17Rik	4.014
2610044O15Rik8	15.002
2610100L16Rik	0.359
2610203C20Rik	23.597
2610203C22Rik	0.269
2610204G22Rik	0.892
2610301B20Rik	31.573
2610301G19Rik	37.615
2610305D13Rik	2.107
2610306M01Rik	11.786
2610318N02Rik	19.369
2610507B11Rik	66.054
2610524H06Rik	32.799
2610528J11Rik	0.252
2700029M09Rik	52.063
2700046A07Rik	0.199
2700046G09Rik	1.937
2700049A03Rik	16.239
2700050L05Rik	22.253
2700060E02Rik	50.427
2700062C07Rik	27.287
2700081O15Rik	20.86
2700086A05Rik	8.121
2700089E24Rik	45.392
2700094K13Rik	50.599
2700097O09Rik	2.682
2700099C18Rik	8.573
2810001G20Rik	20.166
2810002D19Rik	11.801
2810004N23Rik	13.375
2810006K23Rik	8.354
2810007J24Rik	0.105
2810008D09Rik	42.542
2810021J22Rik	6.074
2810025M15Rik	57.376
2810032G03Rik	0.188
2810047C21Rik1	5.546
2810055G20Rik	0.238
2810403A07Rik	15.349
2810403D21Rik	1.588
2810405F15Rik	3.633
2810407C02Rik	67.585
2810408A11Rik	1.933
2810408M09Rik	57.786
2810410L24Rik	8.117
2810417H13Rik	83.454
2810428I15Rik	68.861
2810429I04Rik	1.155
2810433D01Rik	0.759
2810442I21Rik	1.703
2810454H06Rik	1.868
2810459M11Rik	0.604
2810474O19Rik	28.853
2900002K06Rik	15.254
2900005J15Rik	1.023
2900011O08Rik	1.018
2900026A02Rik	31.715
2900041M22Rik	0.449
2900052N01Rik	0.13
2900060B14Rik	5.628
2900079G21Rik	0.079
2900092C05Rik	0.139
2900092D14Rik	1.806
2900097C17Rik	74.154
3000002C10Rik	23.697
3010026O09Rik	7.357
3110001D03Rik	46.707
3110001I22Rik	12.849
3110002H16Rik	27.207
3110007F17Rik	4.113
3110009E18Rik	4.846
3110021A11Rik	2.824
3110035E14Rik	0.23
3110039M20Rik	0.09
3110040N11Rik	25.594
3110043O21Rik	11.414
3110047P20Rik	0.1
3110052M02Rik	1.255
3110057O12Rik	1.935
3110062M04Rik	6.696
3110070M22Rik	6.754
3110079O15Rik	1.165
3110082I17Rik	25.701
3110099E03Rik	0.418
3230401D17Rik	39.896
3300002I08Rik	3.82
3425401B19Rik	0.668
3632451O06Rik	0.037
3830403N18Rik	2.148
3830406C13Rik	9.657
3830408C21Rik	1.255
3830417A13Rik	0.139
3930402G23Rik	0.824
4430402I18Rik	0.22
4632415K11Rik	6.375
4632415L05Rik	19.835
4632427E13Rik	13.721
4632428C04Rik	0.579
4632428N05Rik	0.154
4632434I11Rik	20.98
4732415M23Rik	1.992
4732416N19Rik	3.123
4732456N10Rik	0.148
4732471J01Rik	0.679
4831440E17Rik	1.52
4833403I15Rik	0.483
4833418N02Rik	0.444
4833420G17Rik	19.852
4833422C13Rik	0.542
4833423E24Rik	0.067
4833424O15Rik	0.269
4833427G06Rik	0.382
4833439L19Rik	30.511
4921501E09Rik	0.12
4921504E06Rik	0.063
4921506M07Rik	1.004
4921507P07Rik	0.968
4921509C19Rik	0.504
4921511C20Rik	0.141
4921511H03Rik	0.231
4921511M17Rik	0.061
4921517D22Rik	0.254
4921524J17Rik	23.412
4921524L21Rik	0.16
4921530D09Rik	0.429
4921530L21Rik	0.152
4921531C22Rik	4.935
4921533I20Rik	0.118
4921536K21Rik	0.655
4921539E11Rik	0.044
4922501C03Rik	15.724
4922501L14Rik	0.115
4922502D21Rik	0.068
4922505E12Rik	0.231
4930402F06Rik	0.043
4930402H24Rik	2.518
4930404A10Rik	0.069
4930404I05Rik	4.674
4930404N11Rik	15.127
4930407I10Rik	0.183
4930412C18Rik	0.035
4930412O13Rik	0.283
4930415F15Rik	0.188
4930415L06Rik	0.202
4930415O20Rik	1.452
4930417O13Rik	0
4930422G04Rik	7.206
4930426L09Rik	0.699
4930427A07Rik	24.171
4930428D18Rik	0.047
4930429B21Rik	3.455
4930429F11Rik	0.036
4930430A15Rik	0.128
4930430D24Rik	0.196
4930430F08Rik	16.306
4930432K09Rik	0.153
4930432K21Rik	1.786
4930433I11Rik	0.079
4930433N12Rik	0.467
4930435E12Rik	0.093
4930441O14Rik	1.051
4930442L01Rik	0.138
4930444A02Rik	24.68
4930444G20Rik	3.604
4930447C04Rik	0.032
4930448K20Rik	0.3
4930449I24Rik	0.105
4930451C15Rik	1.398
4930451I11Rik	0.113
4930452B06Rik	4.919
4930453N24Rik	35.961
4930455F23Rik	7.815
4930465K10Rik	1.58
4930467E23Rik	0.114
4930468A15Rik	0
4930470P17Rik	0.086
4930471G03Rik	1.263
4930474M22Rik	0.748
4930474N05Rik	0.026
4930479M11Rik	0.642
4930480E11Rik	0.041
4930481A15Rik	1.006
4930483J18Rik	0.977
4930486L24Rik	4.449
4930488L21Rik	1.64
4930502E18Rik	0
4930503B20Rik	0.122
4930503E14Rik	0.627
4930503E24Rik	0.44
4930503H13Rik	0
4930503L19Rik	9.886
4930504O13Rik	0.098
4930505A04Rik	0.136
4930506M07Rik	0.549
4930507D05Rik	8.875
4930511M06Rik	4.547
4930511M11Rik	0.168
4930512B01Rik	9.708
4930513N10Rik	4.991
4930515G01Rik	2.979
4930515G16Rik	0
4930519F09Rik	16.528
4930519F16Rik	0.765
4930519G04Rik	2.381
4930522H14Rik	0.111
4930523C07Rik	1.48
4930524B15Rik	0.189
4930524L23Rik	1.54
4930526D03Rik	0.427
4930526I15Rik	4.707
4930528A17Rik	4.98
4930529C04Rik	12.942
4930529M08Rik	0.088
4930538K18Rik	0.079
4930539E08Rik	1.407
4930539J05Rik	14.301
4930544D05Rik	0.898
4930544G11Rik	0.147
4930547C10Rik	0.041
4930548H24Rik	0.746
4930549C01Rik	0.182
4930550C14Rik	0.383
4930550L24Rik	0.038
4930555G01Rik	1.47
4930557A04Rik	0
4930558C23Rik	0.08
4930562C15Rik	0.545
4930563D23Rik	0.265
4930563E22Rik	1.611
4930567H12Rik	0.067
4930567H17Rik	0.141
4930568D16Rik	0.047
4930571K23Rik	0.107
4930578C19Rik	0.048
4930578I06Rik	0
4930579F01Rik	0.254
4930579G24Rik	29.958
4930579K19Rik	0.35
4930581F22Rik	6.184
4930583K01Rik	0.615
4930584F24Rik	0.03
4930590J08Rik	0.331
4930592I03Rik	2.469
4930594C11Rik	0.915
4930595M18Rik	0.121
4930596D02Rik	0
4931406B18Rik	1.988
4931406C07Rik	10.394
4931406H21Rik	1.917
4931406P16Rik	19.625
4931408C20Rik	0.04
4931409K22Rik	0.137
4931414P19Rik	11.187
4931417E11Rik	0.066
4931417G12Rik	2.798
4931423N10Rik	0.509
4931428F04Rik	5.642
4931428L18Rik	0.351
4931429I11Rik	0.097
4931429L15Rik	0.577
4931431F19Rik	0
4931440F15Rik	9.172
4931440L10Rik	0.106
4931440P22Rik	0.624
4932411E22Rik	0.242
4932411N23Rik	0.293
4932414J04Rik	0.058
4932414N04Rik	0.325
4932415G12Rik	1.084
4932415M13Rik	0.143
4932416H05Rik	5.599
4932418E24Rik	0.113
4932429P05Rik	0.165
4932435O22Rik	0.215
4932438A13Rik	5.5
4932438H23Rik	0.595
4932441J04Rik	0.131
4932443I19Rik	0.124
4933400A11Rik	0.046
4933400F21Rik	1.423
4933401B06Rik	0.15
4933402E13Rik	0.056
4933402J07Rik	0.289
4933402N03Rik	0.092
4933402N22Rik	0
4933402P03Rik	0.112
4933403O08Rik	0.116
4933404O12Rik	14.651
4933405L10Rik	0.59
4933405O20Rik	0.088
4933406F09Rik	0.166
4933406I18Rik	0.134
4933406J08Rik	0.134
4933406K04Rik	0.053
4933406M09Rik	0.033
4933407K13Rik	15.596
4933407L21Rik	0.279
4933408B17Rik	1.399
4933409G03Rik	0.202
4933409K07Rik	4.038
4933411G11Rik	0.72
4933411K16Rik	1.264
4933411K20Rik	11.502
4933412E24Rik	0.162
4933413G19Rik	5.566
4933415F23Rik	0.191
4933416C03Rik	0.184
4933417A18Rik	0.121
4933417G07Rik	0.609
4933421I07Rik	0.086
4933422H20Rik	0.208
4933425L06Rik	0.191
4933426M11Rik	11.72
4933427D06Rik	0.676
4933427D14Rik	23.247
4933427E11Rik	5.546
4933427G17Rik	0.057
4933429O19Rik	0.259
4933430I17Rik	0.789
4933431E20Rik	2.831
4933432I09Rik	0.109
4933433C11Rik	0.032
4933434E20Rik	23.979
4933434I20Rik	0.081
4933436C20Rik	18.243
4933436I01Rik	0.112
4933439C10Rik	11.268
5031410I06Rik	0.132
5031414D18Rik	1.777
5031425F14Rik	0.206
5031426D15Rik	1.655
5031434O11Rik	1.009
5031439G07Rik	43.17
5033404E19Rik	0
5033406O09Rik	0.739
5033411D12Rik	0.778
5330413P13Rik	0.078
5330417C22Rik	0.073
5330426P16Rik	1.077
5330434G04Rik	0.028
5330439B14Rik	0.085
5430402E10Rik	0
5430402O13Rik	0.587
5430405H02Rik	7.879
5430416O09Rik	0.85
5430417L22Rik	31.655
5430419D17Rik	0.144
5430421N21Rik	0
5430427O19Rik	0.309
5430435G22Rik	0.438
5530400C23Rik	0.093
5530601H04Rik	7.992
5730408K05Rik	25.028
